영화 제목,썸네일,유튜브 제목,어그로표현 있음,내용,자극,의문,THUMB,내용있는어그로,video_id,자극+의문,char
스카이하이,https://i.ytimg.com/vi/YNyhk408No0/hqdefault.jpg,초능력을 쓸 수 없으면 왕따가 되는 고등학교,0,1,0,0,1,0,YNyhk408No0,0,7
스카이하이,https://i.ytimg.com/vi/iBhNmE14xxs/hqdefault.jpg,학생이 가진 초능력에 따라 등급을 나누는 고등학교,0,1,0,0,1,0,iBhNmE14xxs,0,7
스캔들-조선남녀상열지사,https://i.ytimg.com/vi/Pfp0DQV19rM/hqdefault.jpg,        조선시대 가마 속에 남녀가 함께 타면 안되는 이유,1,1,0,1,1,1,Pfp0DQV19rM,1,11
스타쉽트루퍼스,https://i.ytimg.com/vi/qrQ9oqtkLcM/hqdefault.jpg,공룡만한 장수풍뎅이,0,0,0,0,0,0,qrQ9oqtkLcM,0,2
스타쉽트루퍼스,https://i.ytimg.com/vi/iMK850-IhUQ/hqdefault.jpg,미국 상위   특수부대   외계인 특수부대,0,1,0,0,1,0,iMK850-IhUQ,0,7
스타쉽트루퍼스,https://i.ytimg.com/vi/bHQ2htdrsZ0/hqdefault.jpg,너무 잘 만들어서 보는 재미가 쏠쏠한 영화,0,0,0,0,1,0,bHQ2htdrsZ0,0,7
스타트렉디스커버리,https://i.ytimg.com/vi/uzlNDfyNY8c/hqdefault.jpg,위장한 외계 종족의 습격,0,1,0,0,0,0,uzlNDfyNY8c,0,4
스타트렉디스커버리,https://i.ytimg.com/vi/od3ebxE27PY/hqdefault.jpg,년  마침내 전 우주 종족들과 만나버린 지구인들,0,1,0,0,1,0,od3ebxE27PY,0,7
스텔라를납치했다,https://i.ytimg.com/vi/iiGA7SGhR7g/hqdefault.jpg,백만장자의 딸을 납치했는데 역관광 당하는 범인들,1,1,1,0,1,1,iiGA7SGhR7g,1,6
스텔라를납치했다,https://i.ytimg.com/vi/_mNSmYS4dOw/hqdefault.jpg,조원대 재벌집 딸을 납치한 납치범들의 최후   ㄷ,1,1,1,1,1,1,_mNSmYS4dOw,2,7
스텔라를납치했다,https://i.ytimg.com/vi/HIYBCkRNtkc/hqdefault.jpg,재벌 딸이었던 전 여친을 유괴한 남자 그러나 그녀가 자신의 아이를 임신중인 것을 알게되고   ,1,1,0,1,0,1,HIYBCkRNtkc,1,13
스토커,https://i.ytimg.com/vi/d_ckrtpG7EM/hqdefault.jpg,아버지를 잃은 모녀에게 찾아온 존잘남의 정체  팬티지림주의! ,1,1,1,1,1,1,d_ckrtpG7EM,2,7
스트라이킹바이퍼,https://i.ytimg.com/vi/hUruSTjupxY/hqdefault.jpg,성전환 후 초미녀가 된 친구에게 온몸을 바친 남자,1,1,1,0,1,1,hUruSTjupxY,1,8
스트라이킹바이퍼스,https://i.ytimg.com/vi/ilen6o4lo44/hqdefault.jpg,그것도 가능한 가상현실 게임            ,0,1,0,0,1,0,ilen6o4lo44,0,8
스트레스를부르는그이름직장사,https://i.ytimg.com/vi/p8-jXroDJLQ/hqdefault.jpg,남직원에게 섹드립 쳐달라는 여사장,1,1,1,0,1,1,p8-jXroDJLQ,1,4
스트레스를부르는그이름직장상사,https://i.ytimg.com/vi/BNZlGblWqHI/hqdefault.jpg,날 괴롭게 하는 악마같은 상사,0,1,0,0,1,0,BNZlGblWqHI,0,5
스트레인저댄픽션,https://i.ytimg.com/vi/6q64I_zFJ4Y/hqdefault.jpg,소설을 실화로 만들어버리는 신급 작가,1,1,1,0,0,1,6q64I_zFJ4Y,1,5
스틸,https://i.ytimg.com/vi/3_HQ55AiyiY/hqdefault.jpg,억을 준다는 제안을 거절한 초딩,1,1,1,0,1,1,3_HQ55AiyiY,1,5
스파이,https://i.ytimg.com/vi/1sMfWKwtLzM/hqdefault.jpg,미국 아줌마를 열받게 하면 벌어지는 일,1,1,1,1,0,1,1sMfWKwtLzM,2,6
스파이,https://i.ytimg.com/vi/E5F5MPlF3_U/hqdefault.jpg,진짜 웃느라 숨넘어가는 레전드 병맛영화 ㅋ,1,0,1,0,1,0,E5F5MPlF3_U,1,6
스파이더맨,https://i.ytimg.com/vi/Z78byE7YsCI/hqdefault.jpg,      왕따가 초능력을 갖게되면 생기는 일,1,1,0,1,1,1,Z78byE7YsCI,1,6
스파이더맨2파프롬홈,https://i.ytimg.com/vi/bxwlyW_Rt_Q/hqdefault.jpg,영화 스파이더맨 파 프롬 홈 총정리,0,0,0,0,0,0,bxwlyW_Rt_Q,0,6
스파이더맨:뉴유니버스,https://i.ytimg.com/vi/Lx5x_tvouw8/hqdefault.jpg,최고의 찬사를 받은 스파이더맨 뉴 유니버스 총정리,1,0,1,0,0,0,Lx5x_tvouw8,1,7
스파이더맨:홈커밍,https://i.ytimg.com/vi/FBmwIBdmyws/hqdefault.jpg,낄끼빠빠로 탄생한 최고의 스파이더맨 영화  스파이더맨 홈커밍 ,1,0,1,0,0,0,FBmwIBdmyws,1,7
스파이더맨:홈커밍,https://i.ytimg.com/vi/x7Fb6iHjhTg/hqdefault.jpg,시빌 워로 알아보는 톰 홀랜드표 스파이더맨 액션,0,0,0,0,0,0,x7Fb6iHjhTg,0,7
스파이더맨뉴유니버스,https://i.ytimg.com/vi/HwRTlu1PdkQ/hqdefault.jpg,소니 마블의 새로운 스파이더맨,0,0,0,0,0,0,HwRTlu1PdkQ,0,4
스파이더맨홈커밍,https://i.ytimg.com/vi/3CK8h0O81aI/hqdefault.jpg,스파이더맨 집으로 돌아오다,0,0,0,0,0,0,3CK8h0O81aI,0,3
스파이더맨홈커밍2,https://i.ytimg.com/vi/iypc3GLCpqI/hqdefault.jpg,인피니티 워 이후 스파이더맨은 여기로 갔다!  스파이더맨 홈커밍 스토리유출!,0,0,0,0,1,0,iypc3GLCpqI,0,9
스파이더위크가의비밀,https://i.ytimg.com/vi/OiwzP8z5iPc/hqdefault.jpg,금지된 책의 봉인을 풀었더니 생긴일               ,1,1,0,1,1,1,OiwzP8z5iPc,1,6
스파이브릿지,https://i.ytimg.com/vi/pQ7I492QnzU/hqdefault.jpg,스파이의 사형까지 막는 진정한 협상의 달인     ,0,1,0,0,1,0,pQ7I492QnzU,0,6
스플라이스,https://i.ytimg.com/vi/TP6vqwEALwY/hqdefault.jpg,드디어 공개된 인간의 최종진화 모습  그런데  ,1,1,0,1,1,1,TP6vqwEALwY,1,5
스플라이스,https://i.ytimg.com/vi/YzsPJdR6Fwo/hqdefault.jpg,혼종 실험으로 탄생한 인간 갑각류 조류 식물 인간 ,0,1,0,0,1,0,YzsPJdR6Fwo,0,4
슬라이딩도어즈,https://i.ytimg.com/vi/pR2uB1x0xnw/hqdefault.jpg,처녀가 유부남을 선택할 수 밖에 없는 이유     영화슬라이딩 도어즈,1,1,0,1,1,1,pR2uB1x0xnw,1,8
슬럼독밀리어네어,https://i.ytimg.com/vi/4BpX1TtJnpE/hqdefault.jpg,신급 정신력과 근성을 지닌 꼬마의 놀라운 운명,1,1,1,1,1,1,4BpX1TtJnpE,2,7
슬럼독밀리어네어,https://i.ytimg.com/vi/8e6_8uQ3BIU/hqdefault.jpg,앵벌이 조직에 끌려간 흙수저 형제의 파란만장한 삶,0,1,0,0,1,0,8e6_8uQ3BIU,0,7
슬립타이트,https://i.ytimg.com/vi/tpRiV4XKZ-E/hqdefault.jpg,    믿었던 남자가 밤마다 자신에게 무슨짓을하는지 모르는 여자    ,0,1,0,0,1,0,tpRiV4XKZ-E,0,9
슬립타이트,https://i.ytimg.com/vi/M495_Fj11M0/hqdefault.jpg,행복을 느끼지 못하는 남자의 엽기적인 구애방법        ,1,1,0,1,1,1,M495_Fj11M0,1,6
슬립타이트,https://i.ytimg.com/vi/kbxG2lqZHM0/hqdefault.jpg, 결말 행복을 느끼지 못하는 남자의 엽기적인 구애방법   ,1,1,0,1,1,1,kbxG2lqZHM0,1,6
슬픔보다더슬픈이야기,https://i.ytimg.com/vi/92UIjpghDLE/hqdefault.jpg,      외국에서 리메이크 한 한국 멜로 영화   이보영  권상우       ,0,0,0,0,0,0,92UIjpghDLE,0,12
시,https://i.ytimg.com/vi/ziL6AlT4Kyk/hqdefault.jpg,이창동 감독 시는 왜 걸작인가?,1,0,0,1,0,0,ziL6AlT4Kyk,1,5
시간여행자의아내,https://i.ytimg.com/vi/2UTHfWD2LPM/hqdefault.jpg, 감동주의  넷플릭스에서 절대 볼 수 없는 세상에서 가장 아름답고 슬픈 사랑 이야기        ,1,0,1,0,0,0,2UTHfWD2LPM,1,15
시계태엽오렌지,https://i.ytimg.com/vi/fujCROKHgJ0/hqdefault.jpg,너무 기괴해서 년 동안 개봉금지된 레전드 띵작영화   ㄷ,1,0,1,0,1,0,fujCROKHgJ0,1,8
시동,https://i.ytimg.com/vi/rpO5HyfJ08w/hqdefault.jpg,일진 고딩이 마동석 심기를 건드리면 생기는 일,1,1,1,1,1,1,rpO5HyfJ08w,2,7
시동,https://i.ytimg.com/vi/--23Rd9dIDk/hqdefault.jpg,하필이면 동석이형에게 개겨버린 반항아ㅠㅠ,1,1,1,0,1,1,--23Rd9dIDk,1,4
시에라연애대작전,https://i.ytimg.com/vi/6MyJxqaegAs/hqdefault.jpg,존예 여고생이 루저를 끔찍히 싫어하는 이유,1,1,1,1,1,1,6MyJxqaegAs,2,6
시에라의연애대작전,https://i.ytimg.com/vi/r0b8Tfi3wIw/hqdefault.jpg,퀸카의 얼굴로 사기연애를 했다?  하이틴영화              ,1,1,1,1,1,1,r0b8Tfi3wIw,2,5
시월애,https://i.ytimg.com/vi/Y4X4GpT4wnA/hqdefault.jpg,년의 기다림 최초의 타임슬립영화 원작 사운드 변경     ,0,1,0,0,1,0,Y4X4GpT4wnA,0,6
시카리오,https://i.ytimg.com/vi/-uZBt0vKTtk/hqdefault.jpg,천조국 특수부대를 빡치게 한 멕시코 갱단의 최후,1,1,1,1,0,1,-uZBt0vKTtk,2,7
시카리오:데이오브솔다도,https://i.ytimg.com/vi/XfzMciyXcvE/hqdefault.jpg,끝까지 숨죽이고 보게 만드는 묵직한 영화     ,0,0,0,0,1,0,XfzMciyXcvE,0,6
시카리오:암살자의도시,https://i.ytimg.com/vi/5mF1aco0DKk/hqdefault.jpg,세계 최악의 범죄도시에서 괴물을 잡기 위해 괴물이된 남자     ,1,1,1,0,1,1,5mF1aco0DKk,1,8
시카리오암살자의도시,https://i.ytimg.com/vi/fMBHt2ba9sg/hqdefault.jpg,천조국 특수부대를 잘못 건드린 멕시코 갱단,1,1,1,0,0,1,fMBHt2ba9sg,1,6
시크릿,https://i.ytimg.com/vi/Hsm0jveJozY/hqdefault.jpg,      내 아내가 조직의 인자를 죽였다  차승원 류승룡 송윤아 오정세   ,0,1,0,0,0,0,Hsm0jveJozY,0,8
신과함께-인과연,https://i.ytimg.com/vi/dAyrw0tPRio/hqdefault.jpg,신과함께인과 연을 예습 해보자,0,0,0,0,1,0,dAyrw0tPRio,0,4
신과함께1,https://i.ytimg.com/vi/Kgm-z6jkhsE/hqdefault.jpg,신과 함께 저승에서도 감성팔이,1,0,1,0,1,0,Kgm-z6jkhsE,1,4
신과함께:인과연,https://i.ytimg.com/vi/Iua4wJokvKQ/hqdefault.jpg,신파 없고 발전한 신과함께  하지만 아쉬운 점이 너무 많다,0,0,0,0,1,0,Iua4wJokvKQ,0,9
신과함께:죄와벌,https://i.ytimg.com/vi/0OKDHrRLhLI/hqdefault.jpg,신과 함께 죄와 벌  !  무비트립     ,0,0,0,0,1,0,0OKDHrRLhLI,0,8
신기전,https://i.ytimg.com/vi/MI9phnfaMyo/hqdefault.jpg,      세계 최초 장거리 미사일 개발에 성공한 나라  조선  정재영   한은정   허준호   안성기       ,0,1,0,0,1,0,MI9phnfaMyo,0,19
신데렐라스토리,https://i.ytimg.com/vi/EHO0cz-wrTs/hqdefault.jpg,외계인같이 생긴 여자가 새엄마가 되서 벌인 짓,1,1,0,1,1,1,EHO0cz-wrTs,1,7
신데렐라스토리1,https://i.ytimg.com/vi/Kp5vLDYMDl4/hqdefault.jpg,왕따소녀를 사랑하게된 잘생긴 왕자  하이틴영화              ,0,1,0,0,1,0,Kp5vLDYMDl4,0,5
신데렐라스토리2,https://i.ytimg.com/vi/JpbS6trYYZQ/hqdefault.jpg,왕따소녀인줄 알았지만 댄싱 퀸이였어!  하이틴영화           ,0,1,0,0,1,0,JpbS6trYYZQ,0,5
신들의전쟁,https://i.ytimg.com/vi/QCnz2qBCl3Y/hqdefault.jpg,흙수저 농부가 신들의 은총을 받고 전쟁터에 나가자 벌어지는 일,1,1,0,1,0,1,QCnz2qBCl3Y,1,9
신라의달밤,https://i.ytimg.com/vi/p_HmYaW1njw/hqdefault.jpg,일진 출신 선생과 처맞던 찐따 출신 조폭의 우연한 만남    넷플릭스 추천 ,1,1,1,0,1,1,p_HmYaW1njw,1,10
신부수업,https://i.ytimg.com/vi/JmtwUrDjDnc/hqdefault.jpg,신부 앞에 개방적인 미녀가 나타난다면?,1,1,0,1,1,1,JmtwUrDjDnc,1,5
신비한동물사전,https://i.ytimg.com/vi/Shsc_LfutfE/hqdefault.jpg,억을 순식간에 훔치는 애완동물,1,1,1,0,1,1,Shsc_LfutfE,1,4
신비한동물사전,https://i.ytimg.com/vi/QoAvMC6GGj8/hqdefault.jpg,년 개봉하는 해리포터의 신작 신비한동물사전,0,0,0,0,1,0,QoAvMC6GGj8,0,5
신의탑,https://i.ytimg.com/vi/P4Z7YtskIRg/hqdefault.jpg,정말   이게 애니메이션으로 나왔다고?,1,0,0,1,0,0,P4Z7YtskIRg,1,4
신의한수,https://i.ytimg.com/vi/h6tdvMXMzis/hqdefault.jpg,내기바둑으로 범죄도시 독사를 이겨버리면 벌어지는 일  ㅎ ㄷ    ,1,1,1,1,1,1,h6tdvMXMzis,2,8
신의한수,https://i.ytimg.com/vi/ySszwTfuN8A/hqdefault.jpg,영하 도 냉동실에서 바둑대결을 하는 이유;,1,1,0,1,1,1,ySszwTfuN8A,1,6
실미도,https://i.ytimg.com/vi/aAJdNW_AdeE/hqdefault.jpg,인간의 한계를 뛰어넘는 훈련을 받았던 부대원들의 실화      ,1,1,0,1,1,1,aAJdNW_AdeE,1,8
실미도,https://i.ytimg.com/vi/Yj0nFwWTVOc/hqdefault.jpg,   실화  년도 한국 암살부대가 육군과 대치하며 청와대로 간 사건    ,0,1,0,0,1,0,Yj0nFwWTVOc,0,10
심야식당,https://i.ytimg.com/vi/si3PN18ixAA/hqdefault.jpg,공복시청주의! 일본 요리 드라마 심야식당  넷플릭스    엉이 ,0,0,0,0,0,0,si3PN18ixAA,0,7
심야의fm,https://i.ytimg.com/vi/TeEqsReDa2c/hqdefault.jpg,    사생팬의 끝을 보여준 영화  유명    연예인들이 개인정보를 철저히 지키려는 이유  수애  유지태주연     ,1,1,1,1,1,1,TeEqsReDa2c,2,15
싱스트리트,https://i.ytimg.com/vi/NWTntNGVsLA/hqdefault.jpg,학교에 가는데   복장이 조금 수상하다 ?  싱스트리트   하이틴영화           ,1,1,0,1,1,1,NWTntNGVsLA,1,6
싸움의기술,https://i.ytimg.com/vi/U4PEwsiGJ0o/hqdefault.jpg,요즘 개봉했으면 난리났을 한국 레전드 명작영화,1,0,1,0,1,0,U4PEwsiGJ0o,1,6
쌍화점,https://i.ytimg.com/vi/k2wrHd92T_8/hqdefault.jpg,    왕의 명령으로 인해 어쩔수 없이 라면 ? 을 먹는 남자,1,1,1,0,1,1,k2wrHd92T_8,1,9
써클,https://i.ytimg.com/vi/liAWyRMxHes/hqdefault.jpg,분마다 죽을사람을 투표해야하는 생존눈치게임,1,1,1,0,1,1,liAWyRMxHes,1,4
써클,https://i.ytimg.com/vi/_9R3wQSxmIE/hqdefault.jpg,무려 명이 목숨 걸고 하는 마피아 게임,0,1,0,0,0,0,_9R3wQSxmIE,0,7
쏘우,https://i.ytimg.com/vi/NZ50Ly0G8QY/hqdefault.jpg,    시키는 대로 하기만 하면 무조건 살려주는 싸이코패스,0,1,0,0,1,0,NZ50Ly0G8QY,0,8
쏘우1,https://i.ytimg.com/vi/Llg81ptOtN4/hqdefault.jpg,반전스릴러물 쏘우가 관객을 속인 방법,1,0,0,1,1,0,Llg81ptOtN4,1,5
아가씨,https://i.ytimg.com/vi/Y7M6u8SDLCg/hqdefault.jpg, 영화     하녀와 사랑에 빠진 대저택 아가씨의 최후   김민희 김태리 주연 ,1,1,0,1,1,1,Y7M6u8SDLCg,1,8
아가씨,https://i.ytimg.com/vi/xqRVCptb9Ks/hqdefault.jpg,아가씨   일러  ,0,0,0,0,0,0,xqRVCptb9Ks,0,3
아나콘다,https://i.ytimg.com/vi/lcZYh0mM1zc/hqdefault.jpg,이 동물 설마 진짜일까? 공룡 크기에 아나콘다,1,0,0,1,0,0,lcZYh0mM1zc,1,7
아더우먼,https://i.ytimg.com/vi/ZdjKBy0soRU/hqdefault.jpg,    남편과 바람피운 여자의 피지컬에 반해 그녀를 포섭하게된 아내    ,0,1,0,0,1,0,ZdjKBy0soRU,0,11
아드레날린24,https://i.ytimg.com/vi/EyrzhTp96Gc/hqdefault.jpg,살기위해 야외에서 ㅅㅅ를 할 수 밖에 없는 남자가 벌인 일… !,1,1,1,1,1,1,EyrzhTp96Gc,2,10
아르고,https://i.ytimg.com/vi/0JImmKyw9Qs/hqdefault.jpg,보면 무조건 감탄하게 되는 완벽한 인질 구출작전,1,1,1,0,1,1,0JImmKyw9Qs,1,7
아메리칸뷰티,https://i.ytimg.com/vi/84ECUDM3NXM/hqdefault.jpg,고등학생 딸의 절친을 사랑한 정신나간 아빠,1,1,1,0,0,1,84ECUDM3NXM,1,6
아메리칸셰프,https://i.ytimg.com/vi/q16VebrGcLM/hqdefault.jpg,        보기만 해도 살찌는 영화 ㅋ,1,0,1,0,1,0,q16VebrGcLM,1,8
아메리칸스나이퍼,https://i.ytimg.com/vi/4CiA3QYbx-0/hqdefault.jpg,  밖의 적을 처리하는 압도적 실력의 스나이퍼,1,1,1,0,0,1,4CiA3QYbx-0,1,7
아메리칸스나이퍼,https://i.ytimg.com/vi/0GKwoirrFN4/hqdefault.jpg,서른의 늦은 나이로 네이비실에 입대해 전설이 된 천재  실화       ,1,1,0,1,0,1,0GKwoirrFN4,1,11
아메리칸스나이퍼,https://i.ytimg.com/vi/vs1QOww-n-k/hqdefault.jpg,전직   저격수가 너무 실제같다고 인정한 레전드 전쟁영화   ㄷ,1,0,1,0,1,0,vs1QOww-n-k,1,9
아바타,https://i.ytimg.com/vi/dF9CCrh7iR0/hqdefault.jpg,외계행성을 침공해버리는 미래인류의 수준  ㅎ ㄷ    ,1,1,1,0,0,1,dF9CCrh7iR0,1,6
아바타,https://i.ytimg.com/vi/FYtN1Iw47MA/hqdefault.jpg,바닥에 굴러다니는 로또,0,0,0,0,1,0,FYtN1Iw47MA,0,3
아수라,https://i.ytimg.com/vi/TWg2HQglw7U/hqdefault.jpg,      지옥도를 살아가는 악인들의 전쟁   황정민   정우성   곽도원   주지훈       ,0,1,0,0,0,0,TWg2HQglw7U,0,16
아수라,https://i.ytimg.com/vi/ZobezVeLNI8/hqdefault.jpg,아수라장  일러  ,0,0,0,0,0,0,ZobezVeLNI8,0,3
아엠낫오케이,https://i.ytimg.com/vi/iOY12sqY2GE/hqdefault.jpg,초능력자가 나오는 넷플릭스 추천 드라마,0,0,0,0,1,0,iOY12sqY2GE,0,5
"아이,로봇",https://i.ytimg.com/vi/73gOpUirBj4/hqdefault.jpg,인간을 농락하는 년의 인공지능 로봇,0,1,0,0,0,0,73gOpUirBj4,0,5
"아이,로봇",https://i.ytimg.com/vi/rZ9cgm7AtOk/hqdefault.jpg,세계 최초로 “살인로봇”이 개발된 미래사회,0,1,0,0,1,0,rZ9cgm7AtOk,0,5
아이덴티티,https://i.ytimg.com/vi/Xoyj9RQHuZE/hqdefault.jpg,몸속에 여러명의 자아가 있는 남자      ,0,1,0,0,1,0,Xoyj9RQHuZE,0,6
아이로봇,https://i.ytimg.com/vi/-bjtV6U5uAQ/hqdefault.jpg,년  인간보다 로봇이 많아진 세상   ,0,1,0,0,1,0,-bjtV6U5uAQ,0,5
아이앰샘,https://i.ytimg.com/vi/JXRlldkYYy0/hqdefault.jpg,평생 살에 멈춰버린 아빠     ,0,1,0,0,1,0,JXRlldkYYy0,0,4
아이엠낫오케이,https://i.ytimg.com/vi/mYY94mddPxI/hqdefault.jpg,초능력자의 부모를 욕하면 벌어지는 일,1,1,0,1,1,1,mYY94mddPxI,1,5
아이오리진스,https://i.ytimg.com/vi/ANJmiutEgZQ/hqdefault.jpg,눈에 빠져버린 이과생의 섬뜩한 이야기,1,1,1,0,1,1,ANJmiutEgZQ,1,5
아일랜드,https://i.ytimg.com/vi/0BwHuVGVDkM/hqdefault.jpg,년 인간복제 완성된다?!,1,1,0,1,0,1,0BwHuVGVDkM,1,3
아일랜드,https://i.ytimg.com/vi/Te2jjgwi9Ss/hqdefault.jpg,인간이 영생하는 방법을 찾아낸 기밀 생체 실험 시설,0,1,0,0,1,0,Te2jjgwi9Ss,0,8
아일랜드,https://i.ytimg.com/vi/gRHZxbi76CQ/hqdefault.jpg,      인간이 장기를 위해 사육되는 세상,0,1,0,0,1,0,gRHZxbi76CQ,0,6
아직사랑하고있습니까?2019,https://i.ytimg.com/vi/kyzfnZeAZcA/hqdefault.jpg,아내가 직장상사와 바람이 났다 보고나면 끝까지 보게되는 의외의띵작?     ,1,1,1,1,1,1,kyzfnZeAZcA,2,8
아쿠아마린,https://i.ytimg.com/vi/0f03_Z9XS7Q/hqdefault.jpg,귀엽고 사랑스러운 소녀! 근데 인어라고 ?  하이틴영화              ,1,1,0,1,1,1,0f03_Z9XS7Q,1,7
아쿠아맨,https://i.ytimg.com/vi/uZOYDI-LKxE/hqdefault.jpg,바다의 왕 아쿠아맨 총정리,0,0,0,0,0,0,uZOYDI-LKxE,0,4
아쿠아맨,https://i.ytimg.com/vi/MoYCgRtW0-0/hqdefault.jpg,메라 빼고 남는건 없었다  아쿠아맨     메라 보러가자,0,0,0,0,1,0,MoYCgRtW0-0,0,9
아쿠아맨,https://i.ytimg.com/vi/sJ5uOcWlGV0/hqdefault.jpg,개망작인줄 알았는데 개꿀잼이라서 깜짝 놀란 영화 아쿠아맨,1,0,1,0,0,0,sJ5uOcWlGV0,1,7
아파야사는남자,https://i.ytimg.com/vi/rrXF2yAnvZU/hqdefault.jpg,헤어진 여친에게 암걸렸다고 거짓말 한 남자에게 벌어진 일,1,1,0,1,1,1,rrXF2yAnvZU,1,8
악마는프라다를입는다,https://i.ytimg.com/vi/1YrE7iwYKNU/hqdefault.jpg,만원 이상 명품 안입고 출근하면 무시하는 회사에 중산층 여자가 취직하면 벌어지는 일,1,1,0,1,0,1,1YrE7iwYKNU,1,12
악마는프라다를입는다,https://i.ytimg.com/vi/6SAyzhUmS24/hqdefault.jpg,사람이 명품이면됐지  옷이 명품인게중요하냐?  하이틴영화              ,1,1,0,1,1,1,6SAyzhUmS24,1,5
악마는프라다를입는다,https://i.ytimg.com/vi/L9ZKX23LUEM/hqdefault.jpg,인생이 힘들고 지칠때 꼭 봤으면 하는 영화,1,0,1,0,1,0,L9ZKX23LUEM,1,7
악마는프라다를입는다,https://i.ytimg.com/vi/RpK8DRiAbwU/hqdefault.jpg,위아래 천만원 넘어야 출근가능한 회사,0,1,0,0,1,0,RpK8DRiAbwU,0,5
악인전,https://i.ytimg.com/vi/8aYaj-3PgHA/hqdefault.jpg,마동석을 뒤에서 공격한 사람의 최후를 보여주는 영화,0,1,0,0,1,0,8aYaj-3PgHA,0,7
악인전,https://i.ytimg.com/vi/M9o_8MsDiU4/hqdefault.jpg,칼에 맞아도 쫄지않는 조폭 두목 마동석이 연쇄살인마를 잡는법,1,1,1,1,1,1,M9o_8MsDiU4,2,8
악인전,https://i.ytimg.com/vi/F2VEvqU6yZU/hqdefault.jpg,          깡패연기를 하랬더니 진짜 깡패처럼 하는 마동석,0,1,0,0,1,0,F2VEvqU6yZU,0,9
악인전,https://i.ytimg.com/vi/CZE7UPrfu3w/hqdefault.jpg,하필이면 마동석을 찔러버린 연쇄살인마ㅠㅠ,1,1,1,0,1,1,CZE7UPrfu3w,1,4
악인전,https://i.ytimg.com/vi/Cr_Ty4-iqI0/hqdefault.jpg,        악역이 건들면 안 되는 마동석을 건드렸다가 얻어낸 최후,1,1,0,1,1,1,Cr_Ty4-iqI0,1,11
악인전,https://i.ytimg.com/vi/fWmsSoL-m_M/hqdefault.jpg,      등에 칼꽂고 도망친놈 죽이러 감옥까지 따라가는 마동석 마동석영화 ,1,1,1,0,1,1,fWmsSoL-m_M,1,8
안나,https://i.ytimg.com/vi/DbrfGY2phzY/hqdefault.jpg,이 모델들 중에 명 이상을 죽인 슈퍼킬러가 있다  ?,1,1,1,1,0,1,DbrfGY2phzY,2,8
안나,https://i.ytimg.com/vi/noi6r-2GB1Q/hqdefault.jpg,천재 여자킬러를 빡치게 하면 안되는 이유,1,1,1,1,1,1,noi6r-2GB1Q,2,6
"안녕,헤이즐",https://i.ytimg.com/vi/y82Do18sxzs/hqdefault.jpg,슬프지만 아름답고  미칠 듯이 가슴 시린 좋은 영화     ,1,0,1,0,0,0,y82Do18sxzs,1,8
안녕헤이즐,https://i.ytimg.com/vi/CxITi-te9lQ/hqdefault.jpg, 감동주의  넷플릭스에서 이런 지리는 영화를 볼 수 있다니   제가 감히 추천드립니다!        ,1,0,1,0,1,0,CxITi-te9lQ,1,14
안시성전투,https://i.ytimg.com/vi/b1bQc04-MFc/hqdefault.jpg, 역사이야기  개봉전부터 말이 많았던 역사 영화 왜 그랬을까? 웃음끼 제로에 도전한       ,1,0,1,1,1,0,b1bQc04-MFc,2,13
알카트라스탈출,https://i.ytimg.com/vi/lFBVO8EkmtQ/hqdefault.jpg,탈옥률   천재가 탈옥률   감옥을 탈출하는 방법,1,1,1,1,1,1,lFBVO8EkmtQ,2,8
알카트라스탈출,https://i.ytimg.com/vi/RPj8DPuA9cs/hqdefault.jpg,최고   두뇌 보유자가 기발한 방법으로 탈옥한 실화,1,1,1,1,0,1,RPj8DPuA9cs,2,8
알포인트,https://i.ytimg.com/vi/BZS9mrJthhA/hqdefault.jpg,    한국공포영화 중 제일 소름 돋고 많은 해석을 낳았던 영화,1,0,1,0,1,0,BZS9mrJthhA,1,10
암수살인,https://i.ytimg.com/vi/8knr-90A5vk/hqdefault.jpg,한국 경찰을 가지고 노는 천재 싸이코패스,0,1,0,0,1,0,8knr-90A5vk,0,6
암수살인,https://i.ytimg.com/vi/KC248aJqMJY/hqdefault.jpg,    대한민국 사람이라면 꼭 봐야 되는 실화로 바탕으로 만든 영화  세번째 ,0,0,0,0,1,0,KC248aJqMJY,0,11
암수살인,https://i.ytimg.com/vi/Gy_c2SuauxI/hqdefault.jpg,대한민국 형사   일부러 자백하는 싸이코패스 살인마,0,1,0,0,1,0,Gy_c2SuauxI,0,7
애나벨집으로,https://i.ytimg.com/vi/kHUA9t1D6F8/hqdefault.jpg, 실화주의  년 넘게 악마가 깃들어있는 인형,0,1,0,0,1,0,kHUA9t1D6F8,0,6
애드아스트라,https://i.ytimg.com/vi/UrsMNIl1svA/hqdefault.jpg,우주 정거장에서 지구로 추락한 남자,0,1,0,0,1,0,UrsMNIl1svA,0,5
애드아스트라,https://i.ytimg.com/vi/3Zo8HbrLL44/hqdefault.jpg,우주 끝에 도달하면 벌어지는 일  애드아스트라  ,1,1,0,1,1,1,3Zo8HbrLL44,1,6
애드아스트라,https://i.ytimg.com/vi/TQEJCuepEPQ/hqdefault.jpg,외계 생명체를 찾기 위해 우주로 떠난 최후의 인간이 만난 것 ?   ㄷ;,1,1,1,1,0,1,TQEJCuepEPQ,2,11
